110;265.3333333;462.6666667;708;983.3333333;1379.333333;1784.333333;2260.666667;2711.333333;3303.666667
119.6666667;272.3333333;470.6666667;765.6666667;1089;1521.333333;1903;2324.333333;2807;3403.333333
104.6666667;241.6666667;444.6666667;739.3333333;1101.666667;1497.666667;1908.333333;2429.666667;2932;3472.333333
130.3333333;291.3333333;526;861.6666667;1231.333333;1648;2099;2557;3034.666667;3549.666667
145.3333333;306;566;883;1264.666667;1626;1995.333333;2502;2941.666667;3501
188.3333333;367.6666667;614.3333333;951.3333333;1302;1674.333333;2078;2436;3024.666667;3577.333333
200.6666667;371.3333333;591;903;1279;1654.666667;2081.666667;2488.666667;2995.666667;3608.666667
128;308.3333333;529.6666667;795.3333333;1176.333333;1574.666667;1970.666667;2447;2927.333333;3557
210.3333333;364.3333333;577;854.3333333;1169;1535.666667;1888.333333;2398.333333;2918.333333;3463
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
